"PolarAngle","vtkOriginalPointIds","Points:0","Points:1","Points:2"
304.91,5696,101.89,8.3518,130.14
349.2,5697,102.17,8.3419,130.18
328.39,5698,102.35,8.3339,130.21
328.25,5699,102.52,8.2336,130.14
335.33,5700,102.55,8.3028,130.22
295.82,5701,101.75,8.349,130.11
296.8,5702,101.6,8.3382,130.08
338.03,5703,102.66,8.2057,130.14
342.11,5704,102.72,8.1233,130.07
349.24,5705,102.81,8.1374,130.1
293.62,5706,101.58,8.1972,129.93
353.53,5707,102.92,8.0311,130.01
353.27,5708,102.8,8.0379,129.99
0,5709,101.57,8.0406,129.77
353.66,5710,102.95,7.9199,129.9
353.66,5711,103.08,7.823,129.82
353.34,5712,103.16,7.8595,129.88
350.67,5715,101.35,7.8832,129.59
0,5716,101.56,7.8735,129.6
353.18,5717,103.31,7.727,129.77
353.66,5718,103.19,7.7323,129.75
0,5729,101.4,7.6948,129.4
0,5730,101.6,7.6967,129.42
353.5,5731,103.35,7.6009,129.64
353.11,5732,103.46,7.4939,129.55
350.74,5733,103.58,7.4973,129.58
0,5740,101.46,7.5252,129.24
0,5741,101.65,7.5222,129.25
353.25,5742,103.66,7.3739,129.46
353.34,5743,103.54,7.3977,129.46
19.134,5754,101.52,7.37,129.08
0,5755,101.7,7.3546,129.08
353.06,5756,103.67,7.2631,129.33
352.98,5757,103.83,7.1886,129.29
70.332,5771,101.56,7.2548,128.97
82.678,5772,101.74,7.1953,128.92
353.55,5773,104.16,6.9484,129.08
352.74,5774,103.96,7.0388,129.14
67.574,5786,101.58,7.1473,128.86
17.249,5787,101.6,6.9171,128.62
49.187,5788,101.69,6.9824,128.7
352.45,5789,104.21,6.8158,128.94
352.35,5790,104.07,6.8802,128.98
20.216,5805,101.75,6.743,128.45
22.735,5806,101.85,6.7877,128.51
352.07,5807,104.22,6.7011,128.8
351.88,5808,104.41,6.5828,128.71
22.702,5819,101.85,6.6312,128.34
23.688,5820,102.01,6.6095,128.33
351.87,5821,104.75,6.3495,128.51
351.87,5822,104.56,6.3823,128.5
24.725,5832,101.94,6.5384,128.25
25.219,5833,101.96,6.4407,128.14
351.96,5834,104.91,6.1846,128.34
351.97,5835,104.77,6.1764,128.29
15.749,5840,102.01,6.2123,127.9
23.801,5841,102.14,6.2601,127.96
352.42,5842,104.97,6.0594,128.2
352.89,5843,105.04,5.9428,128.06
350.24,5844,105.14,5.9412,128.09
19.356,5850,102.13,6.0821,127.77
22.339,5851,102.27,6.0785,127.77
350.64,5852,105.14,5.8147,127.92
352.34,5853,105.35,5.6438,127.74
22.482,5857,102.24,5.9778,127.65
22.209,5858,102.35,5.826,127.49
37.09,5859,105.73,5.4734,127.61
41.112,5860,105.56,5.5102,127.62
12.564,5863,102.28,5.6771,127.32
20.488,5864,102.39,5.6963,127.35
48.607,5865,105.73,5.3225,127.4
79.975,5866,105.89,5.1718,127.23
72.912,5867,105.97,5.2004,127.29
20.991,5870,102.48,5.5314,127.16
21.668,5871,102.49,5.3865,126.99
82.991,5872,106.06,5.0352,127.07
80.908,5873,106.29,4.929,126.97
23.677,5875,102.7,5.2057,126.78
25.202,5876,102.74,5.0544,126.6
78.392,5877,106.41,4.7402,126.71
77.385,5878,106.64,4.6115,126.57
25.72,5880,102.96,4.8768,126.38
33.183,5881,102.98,4.7262,126.19
69.542,5882,106.73,4.4098,126.27
81.616,5883,103.22,4.5563,125.97
83.771,5884,103.25,4.4092,125.77
54.679,5885,103.49,4.2435,125.54
53.373,5886,103.51,4.1173,125.36
90.481,5888,103.64,3.9474,125.11
88.361,5889,103.79,3.784,124.86
60.84,5890,103.96,3.6216,124.6
52.48,5891,104.21,3.4543,124.31
51.658,5892,104.27,3.3029,124.06
308.26,5994,102.12,8.2298,130.06
0,5995,102.31,8.2189,130.08
324.21,5996,102.45,8.1998,130.09
293.22,5997,101.83,8.2458,130.02
0,5998,102.18,8.1179,129.95
0,5999,102.03,8.1234,129.93
0,6000,102.32,8.1017,129.96
332.97,6001,102.49,8.0006,129.89
334.71,6002,102.5,8.0879,129.98
340.76,6003,102.62,8.1156,130.04
