"PolarAngle","vtkOriginalPointIds","Points:0","Points:1","Points:2"
127.41,19929,69.352,24.267,111.21
128.1,19930,69.422,24.295,111.05
292.02,19933,63.016,29.195,110.59
185.19,19934,64.459,28.752,110.45
185.19,19935,64.575,28.654,110.67
128.23,19939,69.527,24.191,110.96
300.5,19943,63.227,29.129,110.62
325.73,19944,63.444,29.067,110.61
250.37,19945,63.655,29.005,110.59
188.26,19946,63.86,28.945,110.56
185.92,19947,64.059,28.884,110.52
185.23,19948,64.257,28.82,110.49
128.58,19951,69.614,24.069,110.91
130.1,19957,69.717,23.941,110.83
131.34,19963,69.813,23.801,110.78
133.05,19970,69.886,23.693,110.74
131.31,19971,69.934,23.633,110.69
134.69,19972,69.908,23.697,110.68
135.03,19986,69.927,23.699,110.62
135.98,19987,69.991,23.582,110.58
135.53,19998,70.084,23.442,110.48
136.09,20010,70.224,23.297,110.18
135.87,20011,70.17,23.316,110.37
139.78,20030,70.309,23.133,110.1
143.76,20041,70.388,22.972,110.02
146.87,20047,70.462,22.801,109.97
151.18,20053,70.537,22.606,109.95
152.94,20067,70.59,22.516,109.82
153.32,20068,70.603,22.436,109.91
153.29,20069,70.645,22.388,109.71
143.04,20197,71.046,21.189,109.21
138.11,20198,71.1,20.978,109.25
145.12,20199,71.094,21.022,109.08
146.89,20215,71.137,20.862,109.01
148.33,20228,71.179,20.686,109.03
148.55,20241,71.223,20.498,109
146.76,20254,71.242,19.842,107.19
148.33,20255,71.286,19.658,107.26
151.66,20256,71.268,19.814,107.34
148.54,20257,71.262,20.325,108.99
153.29,20268,71.303,19.728,107.5
152.02,20269,71.36,19.629,107.88
152.43,20270,71.323,19.742,107.71
152.21,20271,71.34,19.738,107.88
145.98,20272,71.295,20.168,108.93
151.14,20283,71.364,19.684,108.07
147.11,20284,71.412,19.53,108.44
147.93,20285,71.379,19.684,108.33
145,20286,71.374,19.755,108.55
144.35,20287,71.408,19.567,108.56
144.7,20288,71.365,19.824,108.72
143.64,20289,71.401,19.623,108.75
145.77,20290,71.331,19.998,108.82
146.05,20358,71.483,18.165,106.83
146.59,20372,71.502,17.992,106.76
146.25,20373,71.542,17.888,106.95
145.37,20390,71.562,17.715,106.89
144.89,20391,71.599,17.609,107.08
144.43,20400,71.617,17.431,107.02
142.29,20401,71.65,17.32,107.2
141.99,20427,71.675,17.15,107.23
139.91,20428,71.716,16.975,107.52
140,20429,71.696,17.05,107.35
139,20430,71.713,16.919,107.38
137.56,20453,71.73,16.794,107.46
135.75,20454,71.75,16.662,107.62
134.31,20476,71.757,16.508,107.55
132.96,20477,71.77,16.383,107.67
130.61,20500,71.778,16.25,107.78
129.79,20513,71.781,16.089,107.73
128.79,20514,71.784,16.029,107.89
128.91,20515,71.783,15.914,107.74
127.3,20524,71.782,15.788,107.83
126.35,20534,71.778,15.639,107.78
126.4,20535,71.772,15.566,107.95
126.07,20536,71.771,15.471,107.78
122.98,20547,71.762,15.332,107.8
205.69,20864,61.326,30.079,107.41
204.44,20865,61.47,30.022,107.68
204.44,20875,61.604,29.96,107.97
204.53,20882,61.788,29.916,108.08
204.47,20883,61.739,29.903,108.23
204.48,20884,61.952,29.861,108.25
162.74,20885,67.035,26.707,111.84
160.94,20886,67.129,26.543,111.93
148.92,20887,67.223,26.356,112.03
135.23,20888,67.332,26.208,112.05
132.95,20889,67.479,25.742,112.32
134.97,20890,67.452,25.977,112.13
134.97,20891,67.61,25.881,112.03
131.92,20892,67.605,25.703,112.2
134.63,20893,67.75,25.804,111.94
132.53,20894,67.723,25.681,112.08
134.75,20895,67.878,25.732,111.85
131.87,20896,67.858,25.593,112.01
135.01,20897,67.98,25.708,111.75
132.94,20898,68.006,25.552,111.87
134.69,20899,68.061,25.618,111.74
202.8,20907,62.089,29.801,108.48
172.7,20908,66.866,26.987,111.63
169.87,20909,66.954,26.849,111.73
125.33,20910,67.598,25.499,112.37
123.93,20911,67.778,25.463,112.2
133.69,20912,68.155,25.524,111.71
128.79,20913,68.413,25.311,111.59
130.59,20914,68.295,25.465,111.59
130.24,20915,68.412,25.39,111.51
201.08,20921,62.357,29.696,108.8
201.62,20922,62.152,29.745,108.76
174.72,20923,66.692,27.264,111.34
174.3,20924,66.772,27.125,111.51
116.71,20925,67.733,25.268,112.39
112.96,20926,67.891,25.203,112.28
127.25,20927,68.522,25.287,111.46
127.36,20928,68.651,25.146,111.42
199.58,20935,62.438,29.632,109.09
127.1,20936,66.311,27.649,111.05
165.42,20937,66.381,27.545,111.21
174.81,20938,66.545,27.406,111.27
110.6,20939,67.7,25.048,112.56
110.03,20940,67.856,25.046,112.41
130.38,20941,68.765,25.1,111.3
132.07,20942,68.875,24.945,111.29
197.4,20951,62.72,29.507,109.43
199.01,20952,62.532,29.567,109.34
58.835,20953,65.876,27.99,110.82
116.73,20954,65.958,27.889,111
103.67,20955,66.141,27.773,111.01
134.6,20958,69,24.901,111.13
131.71,20959,69.066,24.748,111.2
134.73,20960,69.115,24.77,111.09
198.99,20968,62.783,29.44,109.71
185.31,20969,65.392,28.309,110.59
194.25,20970,65.5,28.209,110.76
1.2003,20971,65.686,28.106,110.78
132.42,20978,69.211,24.655,111.05
203.15,20982,63.039,29.298,110.09
199.94,20983,62.869,29.364,109.99
185.2,20984,64.868,28.599,110.39
185.26,20985,64.985,28.498,110.59
185.45,20986,65.191,28.409,110.57
132.18,20993,69.297,24.527,111.03
131.66,20994,69.389,24.45,110.94
350.07,20997,63.127,29.219,110.35
185.19,20998,64.542,28.776,110.2
185.19,20999,64.662,28.678,110.42
132.41,21004,69.498,24.32,110.86
2.5878,21008,63.341,29.155,110.36
101.13,21009,63.548,29.091,110.37
326.39,21010,63.748,29.033,110.34
190.63,21011,63.939,28.978,110.29
186.33,21012,64.137,28.916,110.26
185.28,21013,64.338,28.848,110.23
132.74,21016,69.596,24.196,110.8
133.39,21023,69.692,24.071,110.72
134.25,21030,69.789,23.947,110.64
136.02,21038,69.878,23.758,110.67
138.99,21039,69.887,23.815,110.55
140.55,21056,69.967,23.705,110.47
140.4,21065,70.037,23.603,110.39
142.1,21074,70.184,23.455,110.05
141.11,21075,70.125,23.489,110.24
144.94,21092,70.271,23.283,109.97
147.85,21103,70.351,23.122,109.89
149.6,21108,70.426,22.956,109.82
152.08,21114,70.498,22.782,109.77
153.18,21128,70.599,22.578,109.51
152.97,21129,70.565,22.617,109.7
152.74,21244,71.014,21.331,109.07
154.18,21245,71.041,21.24,108.93
153.99,21267,71.098,21.022,108.87
153.54,21291,71.149,20.817,108.83
152.51,21314,71.194,20.629,108.84
142.55,21328,71.199,19.988,107.09
154.18,21329,71.268,19.886,107.46
155.15,21330,71.226,19.993,107.3
155.21,21331,71.247,19.997,107.46
150.82,21332,71.238,20.433,108.78
154.23,21341,71.276,19.947,107.65
152.87,21342,71.311,19.875,107.86
149.33,21343,71.265,20.3,108.6
146.38,21344,71.286,20.212,108.76
147.93,21345,71.305,20.116,108.64
152.6,21354,71.328,19.863,108.04
150.44,21355,71.339,19.86,108.21
148.58,21356,71.339,19.908,108.4
147.73,21357,71.336,19.957,108.59
149.86,21440,71.455,18.097,106.55
147.86,21458,71.477,17.921,106.5
146.93,21459,71.52,17.814,106.69
146.14,21470,71.54,17.639,106.63
145.85,21471,71.58,17.547,106.83
145.74,21488,71.596,17.394,106.78
